"TIMESTAMP"	"Temp_5cm"	"Temp_10cm"	"Temp_20cm"	"Temp_30cm"	"Temp_40cm"	"Temp_50cm"	"Temp_60cm"	"Temp_75cm"	"Temp_100cm"
"2025-04-23 20:45:00"	21.04983	22.08303	23.14721	23.5093	23.69177	23.93655	24.09042	24.40036	24.93377
"2025-04-23 21:00:00"	20.90863	21.93774	23.08721	23.47894	23.69177	23.93655	24.05963	24.40036	24.96542
"2025-04-23 21:15:00"	20.82418	21.85083	23.05728	23.47894	23.72222	23.93655	24.09042	24.43151	24.93377
"2025-04-23 21:30:00"	20.73989	21.76416	22.99746	23.47894	23.72222	23.90585	24.09042	24.40036	24.90216
"2025-04-23 21:45:00"	20.62786	21.67767	22.93771	23.44866	23.72222	23.93655	24.05963	24.40036	24.93377
"2025-04-23 22:00:00"	20.51614	21.59143	22.90792	23.41842	23.72222	23.93655	24.09042	24.40036	24.90216
"2025-04-23 22:15:00"	20.46044	21.53399	22.84835	23.41842	23.69177	23.93655	24.12133	24.40036	24.90216
"2025-04-23 22:30:00"	20.34924	21.44808	22.75918	23.38818	23.69177	23.93655	24.12133	24.40036	24.93377
"2025-04-23 22:45:00"	20.26608	21.36236	22.72949	23.35797	23.69177	23.93655	24.12133	24.40036	24.90216
"2025-04-23 23:00:00"	20.15548	21.27685	22.69985	23.32778	23.66125	23.93655	24.12133	24.43151	24.90216
"2025-04-23 23:15:00"	20.12786	21.16317	22.64065	23.32778	23.66125	23.93655	24.12133	24.40036	24.90216
"2025-04-23 23:30:00"	20.01763	21.13482	22.58157	23.2976	23.66125	23.93655	24.12133	24.40036	24.90216
"2025-04-23 23:45:00"	19.90777	21.04983	22.52255	23.26748	23.63082	23.93655	24.09042	24.40036	24.90216
"2025-04-24 00:00:00"	19.88037	20.96502	22.49304	23.26748	23.63082	23.93655	24.09042	24.40036	24.90216
"2025-04-24 00:15:00"	19.82559	20.90863	22.40478	23.23739	23.63082	23.90585	24.12133	24.36923	24.90216
"2025-04-24 00:30:00"	19.71627	20.82418	22.37539	23.2073	23.63082	23.93655	24.12133	24.40036	24.87057
"2025-04-24 00:45:00"	19.63449	20.73989	22.34603	23.17724	23.6004	23.90585	24.12133	24.36923	24.90216
"2025-04-24 01:00:00"	19.55288	20.71188	22.28741	23.11721	23.6004	23.90585	24.09042	24.36923	24.90216
"2025-04-24 01:15:00"	19.47146	20.62786	22.22888	23.08721	23.57	23.90585	24.12133	24.36923	24.90216
"2025-04-24 01:30:00"	19.39025	20.54406	22.1997	23.08721	23.53964	23.90585	24.09042	24.36923	24.87057
"2025-04-24 01:45:00"	19.28216	20.48828	22.11215	23.05728	23.53964	23.90585	24.09042	24.36923	24.87057
"2025-04-24 02:00:00"	19.22827	20.43261	22.08303	22.99746	23.53964	23.87518	24.09042	24.36923	24.87057
"2025-04-24 02:15:00"	19.14752	20.34924	22.02484	22.96759	23.5093	23.87518	24.09042	24.36923	24.87057
"2025-04-24 02:30:00"	19.06695	20.26608	21.96673	22.96759	23.5093	23.87518	24.05963	24.36923	24.90216
"2025-04-24 02:45:00"	18.98657	20.21072	21.93774	22.90792	23.47894	23.84454	24.09042	24.33816	24.87057
"2025-04-24 03:00:00"	18.87963	20.12786	21.87979	22.90792	23.44866	23.81393	24.05963	24.36923	24.87057
"2025-04-24 03:15:00"	18.82629	20.01763	21.82189	22.84835	23.44866	23.84454	24.05963	24.36923	24.87057
"2025-04-24 03:30:00"	18.77304	19.99017	21.79302	22.81857	23.41842	23.81393	24.05963	24.36923	24.87057
"2025-04-24 03:45:00"	18.71984	19.93524	21.73529	22.78887	23.38818	23.78335	24.05963	24.36923	24.83901
"2025-04-24 04:00:00"	18.61364	19.85296	21.67767	22.75918	23.35797	23.78335	24.05963	24.36923	24.87057
"2025-04-24 04:15:00"	18.53421	19.77087	21.64889	22.72949	23.32778	23.78335	24.05963	24.36923	24.87057
"2025-04-24 04:30:00"	18.42852	19.71627	21.59143	22.69985	23.32778	23.78335	24.0288	24.33816	24.87057
